content,date,title
"Berita Pasuruan SURYA.co.id | PASURUAN -  Ketua  DPRD Kota Pasuruan  Ismail Marzuki Hasan akhirnya angkat bicara terkait kasus yang menjerat salah satu anggotanya, Helmi dalam kasus dugaan  penipuan  dan penggelapan. ""Kami masih mengedepankan asas praduga tak bersalah. Kami hormati semua proses hukum yang sedang berjalan,"" kata Ismail, sapaan akrab Ketua  DPRD Kota Pasuruan , Kamis (6/1/2022). Dia menjelaskan kalau ditanya kinerjanya terganggu atau tidak, ia memastikan pekerjaan kedewanan tidak akan terganggu sekalipun posisi Helmi saat ini sudah ditahan di Lapas kelas II B. ""Dia (Helmi) anggota  DPRD Kota Pasuruan  dari komisi III dan menjadi Ketua Bapemperda. Semuanya sudah ada wakilnya, saya kira tidak mengganggu kinerjanya. Kalau urusan PAW atau lainnya itu ranah partainya,"" urainya. Terpisah, Wiwin Ariesta, Kuasa Hukum Helmi mengatakan, kasus yang menjerat kliennya ini tidak ada kaitannya dengan pekerjaan dan statusnya sebagai anggota dewan Kota Pasuruan. ""Ini murni urusan bisnis. Dalam bisnis hutang piutang itu adalah hal yang biasa, pinjam meminjam uang bukan hal yang tabu. Proses ini berjalan sudah sangat lama sekali,"" kata Wiwin. Wiwin, sapaan akrabnya, mengatakan jika proses ini berjalan sudah sejak tahun 2015 dan berjalan sampai tahun 2020. Selama ini pembayaran normal dan tidak ada masalah. Tiba-tiba, di tahun 2020, badai pandemi melanda, kliennya menjadi salah satu orang yang terdampak, karena bisnisnya terimbas pandemi. ""Itupun kliennya saya masih berusaha bertanggung jawab,"" paparnya. Ia menyebut, kliennya memiliki itikad baik untuk menyelesaikan tanggung jawabnnya. Namun, sempat ada penolakan pembayaran oleh pelapor. Artinya, uang yang dibawa kliennya tidak diterima oleh pelapor. ""Nah sebenarnya masalah ini diselesaikan kekeluargaan. Dan itu disepakati pak Helmi dan pelapor. Bahkan pak Helmi sudah melalukan pembayaran sampai lebih dari Rp 550 juta,"" paparnya. Ia berharap, jaksa mengabulkan permohonannya untuk penangguhan penahanan kliennya. Menurutnya, kliennya tidak akan berbuat hal yang tidak baik sehingga mengganggu jalannya proses hukum. ""Kami berikan jaminan. Klien saya tidak akan melarikan diri atau bahkan menghilangkan barang bukti. Saya memohon jaksa mengabulkan permohonan kami , untuk penangguhan penahanan,"" pungkas dia.","Kamis, 6 Januari 2022 23:12","1 Anggota Ditahan, Aktivitas DPRD Kota Pasuruan Tetap Berjalan Normal"
"SURYA.CO.ID -  Terungkap motif sebenarnya Kolonel Purwanto dan 2 oknum  TNI AD  membuang korban kecelakaan di  Nagreg , yakni sejoli Handi-Salsa, ke sungai.  Diketahui pula  Kolonel Priyanto  lah yang merencanakan pembuangan kedua korban untuk menghilangkan barang bukti. Sayangnya, upaya itu justru membuat hukuman yang akan menanti mereka semakin berat. Simak pula penampakan  Kolonel Priyanto  cs saat memakai baju tahanan militer di video berikut ini. Fakta terbaru kasus  Nagreg , tim penyidik gabungan TNI pun sudah melimpahkan berkas penyidikan kasus pembunuhan sejoli Handi Saputra dan Salsabila yang dilakukan tiga prajurit  TNI AD  ke Oditur Militer Tinggi II Jakarta, Kamis (6/1/2022). Danpuspomad Letjen TNI Chandra W Sukotjo mengungkapkan berdasarkan hasil pemeriksaan, tiga tersangka ingin melepas tanggung jawab dan menghilangkan bukti terkait kecelakaan yang mereka lakukan. ""Dari hasil pemeriksaan maka secara umum dapat dilihat bahwa apa yang dilakukan oleh mereka, apa yang menjadi motif yaitu upaya dari mereka melepas tanggung jawab,"" katanya. ""Ataupun melakukan tindakan yang menghilangkan bukti-bukti yang menghubungkan mereka dengan awalnya adalah kecelakaan lalu lintas,"" lanjut Chandra dalam tayangan video di kanal YouTube Kompas TV, Kamis (6/1/2022). Sayangnya apa yang ketiga tersangka lakukan justru berujung pada sebuah tindak pidana. ""Namun ini berlanjut menjadi sebuah tindak pidana yang di luar batas, atau diluar perikemanusiaan,"" imbuh Chandra. Lebih lanjut Chandra mengaku merasa bersyukur telah menangani kasus ini dengan baik. Serta telah melimpahkan kasus ini ke Oditur Militer, untuk proses hukum yang selanjutnya. ""Kami selaku Pusat Militer Angkatan Darat, penyidik yang menangani kasus ini bersyukur bisa menangani kasus ini dengan baik. Dan telah kami limpahkan ke Oditur Militer yang tentunya akan memproses ini pada proses hukum yang selanjutnya,"" ungkap Chandra. Tidak Ada Celah Para Pelaku Kasus  Nagreg  Dapat Hukuman Ringan","Kamis, 6 Januari 2022 23:04",TERUNGKAP Motif Sebenarnya Kolonel Priyanto dan 2 Oknum TNI Buang Korban Kasus Nagreg
"SURYA.co.id I   Jadwal Liga Italia  Matchday 20 digelar Kamis dan Jumat (6-7/1/2022). Ada big match  AC Milan vs AS Roma  yang akan digelar beberapa saat lagi, pukul 00.30 WIB, Jumat, (7/1/2002). Duel  AC Milan vs AS Roma  ditayangkan dalam siaran langsung beIN Sport dan bisa disaksikan dalam liv streaming Vidio.com. Dikutip dari laman resmi Liga Seri A, Legaseria.it, pelatih AC Milan Stefano Pioli mengungkapkan rasa percaya dirinya bisa memetik poin penuh menghadapi tim sepadan, AS Roma. Stefano Pioli menyebut sejumlah alasan timnya akan bisa meladeni permainan ekplosif AS Roma di bawah komando pelatih Mourinho. 1. Kondisi fisik pemain fit 100 persen Menurut Pioli libur masa jeda pertandingan telah membantu para pemainnya untuk mendapatkan kebugaran. Kini fisik pemainnya telah kembali fit 100 persen. Para pemain siap bermain habis-habisan dengan energi besar hingga 90 menit pertandingan. Mereka sudah pada kondisi siap tempur dengan speed tinggi. 2. Target juara Pioli menegaskan, timnya menarget juara. Itu sebabnya, ia dan pasukannya harus bermain brilian dan memenangi setiap pertandingan. ""Kami harus bermain dengan kepercayaan diri tinggi, kami harus bermain menekan, karena kami memiliki ambisi besar. Kami ingin, tim bermain dengan energi penuh, dengan kesadaran tinggi menerapkan gaya permainan, dan meminimalisir kesalahan dalam 90 menit pertandingan. 3. Andalan duet Ibrahimovic dan Giroud Zlatan Ibrahimovic dan Oliver Giroud menjadi pilihan Pioli untuk menjadi dua mata pisau pengiris pertahanan AS Roma. Piolo menyebut Giroud menjadi tandem yang pas buat Zlatan Ibrahimovic. Giroud selalu bermain bagus.","Kamis, 6 Januari 2022 22:36","Jadwal Liga Italia,  AC Milan vs AS Roma, Live Streaming Pukul 00.30, Fakta dan Optimisme Pioli"
"SURYA.CO.ID -  Perebut suami orang.  Citra itu melekat pada diri artis cantik  Anya Geraldine  setelah sukses memerankan  Lydia Danira  dalam serial televisi   Layangan Putus . Ia pun kapok memerankan diri sebagai  wanita penggoda  karena ada juga yang meyakini itulah karakternya di dunia nyata. Profil dan biodata  Anya Geraldine  bisa Anda simak selengkapnya di akhir artikel ini. Sebelum mencoba peruntungan di dunia akting,  Anya Geraldine  dikenal sebagai  selebgram . Perlahan tetapi pasti, dia berhasil merambah seni peran. Namun entah mengapa,  Anya Geraldine  selalu mendapat peran sebagai orang ketiga dua kali berturut-turut. Citra itu lebih kuat melekat ketimbang peran lainnya. Aktif di dunia akting sejak 2019,  Anya Geraldine  kini telah memerankan 10 judul web drama dan film. Drama web terbaru yang dibintangi oleh  Anya Geraldine  berjudul  Layangan Putus  juga tengah viral. Beradu peran dengan Reza Rahadian dan Putri Marino,  Anya Geraldine  memerankan karakter  Lydia Danira .  Sosok ini digambarkan sebagai seorang pelakor (perebut laki orang) yang berada di tengah-tengah hubungan Aris (Reza Rahadian) dan Kinan (Putri Marino) yang sepasang suami istri. Mendapat peran sebagai selingkuhan pada drama web  Layangan Putus , justru  Anya Geraldine  kian lekat dengan julukan pelakor. Anya Geraldine pun mengatakan apa yang terjadi padanya hanya kebetulan semata. Sebab, sebelumnya dia memerankan watak serupa, bedanya bukan pada web series, melainkan pada film.","Kamis, 6 Januari 2022 22:36","PEREBUT SUAMI ORANG, Citra Itu Membuat Anya Geraldine Kapok Perankan Wanita Penggoda"
"SURYA.CO.ID, KOTA KEDIRI  - Masa pandemi Covid-19 selama dua tahun terakhir ternyata malah mendorong  perbaikan kualitas hidup  warga Kota Kediri. Terbukti dari hasil survei Badan Pusat Statistik (BPS) Kota Kediri,  Indeks Pembangunan Manusia (IPM)  Kota Kediri tahun 2021 mengalami peningkatan dibanding tahun 2020 sebesar 0,37 persen. Kenaikan IPM Kota Kediri menjadi indikasi adanya peningkatan kualitas hidup masyarakat. “Tahun 2021 IPM berada di angka 78,60 atau mengalami peningkatan 0,37 persen dibandingkan tahun 2020 yang sebesar 78,23,” ungkap Lilik Wibawati, Kepala BPS Kota Kediri, Kamis (6/1/2022). Dijelaskan Lilik, di Kota Kediri trend IPM terus mengalami peningkatan berturut-turut setiap tahunnya sejak tahun 2010. Dijelaskan, pengukuran tersebut didasarkan pada tiga dimensi ukuran kualitas hidup. Ketiga dimensi tersebut meliputi kesehatan dilihat dari umur panjang dan hidup sehat; dimensi pengetahuan ditinjau dari harapan lama sekolah (HLS) dan rata-rata lama sekolah (RLS); dan dimensi standar hidup layak yang direpresentasikan oleh pengeluaran per kapita. Dari ketiga dimensi tersebut pada tahun 2021 terjadi kenaikan di setiap dimensi. “Kualitas kesehatan dan pendidikan, serta pengeluaran per kapita masyarakat Kota Kediri, seluruhnya mengalami peningkatan,” urai Lilik. Sementara urgensi dari survei indeks pembangunan manusia, bermanfaat untuk menentukan arah kebijakan tentang bagaimana memberdayakan manusia. “Dengan IPM yang tinggi harapannya semua cakupan ada kemajuan, yang bermuara ke pembangunan sumber daya manusia. Karena manusia tidak hanya sebagai objek, melainkan juga sebagai subjek pula,” ungkapnya. Sementara Chevy Ning Suyudi, Kepala Badan Perencanaan Pembangunan Daerah (Bappeda) Kota Kediri mengatakan, Pemkot Kediri terus berupaya untuk meningkatkan capaian indeks pembangunan manusia. “Memang betul trend capaian IPM di Kota Kediri terus meningkat, namun belum terlalu signifikan. Di tingkat provinsi kita berada di posisi enam. Kami terus berupaya untuk mengejar ketertinggalan tersebut,” terang Chevy. Karena itu Bappeda bersama BPS akan melakukan koordinasi lebih lanjut terhadap capaian IPM guna mengkaji kendala-kendala yang disinyalir menjadi faktor penghambat naiknya capaian. “Kami bersama BPS akan melakukan kajian lebih lanjut, sehingga capaian IPM bisa naik secara signifikan. Harapannya dapat menduduki peringkat teratas capaian IPM di tingkat Provinsi Jawa Timur,” jelasnya.  *****","Kamis, 6 Januari 2022 22:41","DIhantui Pandemi, Kualitas Hidup Warga Kediri Justru Naik, Sekarang IPM Sentuh 78,60"
"Berita  Blitar SURYA.co.id | BLITAR -  Pemkot  Blitar  sudah mengumumkan hasil final seleksi calon pegawai negeri sipil (CPNS) 2021. Hasilnya, dari 48 formasi  CPNS  yang dibutuhkan hanya terisi 47 formasi.  Sedang satu formasi  CPNS , yaitu, tenaga sanitarian terampil di Puskesmas kosong atau tidak terisi karena tidak ada pendaftar.  ""Sudah kami umumkan mulai kemarin. Yang diterima 47 orang dari 48 formasi  CPNS  yang kami butuhkan,"" kata Kepala Badan Kepegawaian Daerah (BKD) Kota  Blitar , Kusno, Kamis (6/1/2022).  Kusno mengatakan tahap berikutnya, yaitu, para pendaftar yang dinyatakan diterima akan melakukan pemberkasan. Rencananya, BKD akan melakukan pembekalan pemberkasan lewat zoom meeting kepada para pendaftar yang diterima besok. ""Besok kami ada pembekalan pemberkasan lewat zoom. Karena bentuk pemberkasannya menggunakan dokumen digital,"" ujarnya.  Setelah pemberkasan, kata Kusno, pemerintah akan menerbitkan NIK  CPNS  kepada para pendaftar yang dinyatakan diterima.  ""Mudah-mudahan, Maret 2022, para  CPNS  yang diterima sudah bisa bergabung di Pemkot  Blitar ,"" katanya.  Sedang untuk seleksi P3K guru, menurut Kusno  juga sudah diumumkan untuk tahap satu.  Jumlah pendaftar seleksi P3K guru tahap yang sudah diumumkan diterima sebanyak 75 orang. ""Sekarang juga sedang proses pemberkasan sampai 10 Januari 2022,"" katanya. Seperti diketahui, Kota  Blitar  mendapatkan jatah 209 formasi pada rekrutmen  CPNS  dan P3K 2021. Sebanyak 209 formasi yang disetujui Kemenpan RB itu terdiri atas 48 formasi  CPNS  dan 161 formasi P3K.","Kamis, 6 Januari 2022 22:41",Hasil Akhir Seleksi CPNS Kota Blitar 2021 Ada 1 Formasi Kosong Tak Ada Pendaftar
"SURYA.CO.ID, LAMONGAN  - Warga di Kecamatan Sukodadi mengeluhkan kabel Telkom yang kendur dan mengganggu pengguna jalan. Padahal kabel di depan Kantor Kas Bank Daerah Lamongan (BDL) Cabang Sukodadi itu, sudah lama menjuntai sampai ke permukaan tanah selama lima bulan terakhir. Berdasarkan penuturan warga, kabel yang turun hingga ke tanah tersebut terjadi selama hampir 5 bulan. Warga berharap ada penanganan khusus yang dilakukan, sehingga tak menutup akses masuk keluar di kawasan tersebut. Tidak hanya itu, kabel yang kendur ini dinilai membahayakan dan sangat menganggu kenyamanan aktifitas masyarakat yang melintas, khususnya karyawan BDL Cabang Sukodadi. Kepala Kantor Kas BDL Cabang Sukodadi, M Rifai membenarkan, bahwa kendurnya kabel ini terjadi sudah cukup lama dan tidak juga segera dibenahi. Keberadaan kabel diakui sangat mengganggu aktivitas pengguna jalan, termasuk yang keluar masuk BDL. ""Kondisi ini sudah sekitar 5 bulan dan belum ada penanganan sampai sekarang,"" ungkap Rifai kepada wartawan, Kamis (6/1/2021). Ia menambahkan, warga sudah beberapa kali melaporkan namun hingga kini tak ada kepastian kapan kabel akan diperbaiki dan disempurnakan. ""Banyak keluhan dari nasabah kami tentang kabel Telkom yang jatuh ke tanah ini. Selain itu, salah satu nasabah ada yang hampir jatuh karena tersangkut kabel tersebut,"" kata Rifai. Rifai berharap, agar pihak terkait segera melakukan pembenahan terhadap kabel tersebut, demi kenyamanan dan keselamatan pengguna jalan. ""Kalau memang sudah tak terpakai, ya sebaiknya pihak terkait segera menertibkan. Kalau ini dibiarkan, maka dikhawatirkan akan menjadi pemicu terjadinya kecelakaan,"" tandasnya. Salah satu warga, Mashur mengatakan, persoalan kabel kendur yang menjuntai hingga ke tanah ini sudah lama dan sangat mengganggu kenyamanan pejalan kaki. ""Warga beberapa kali protes, namun tak kunjung ada respon. Kami berharap yang empunya segera memperbaikinya,"" katanya.  ****","Kamis, 6 Januari 2022 22:25","Kabel Telkom di Lamongan Mengendur keTanah, 5 Bulan Tidak Diperbaiki sampai warga Hampir Tersandung"
"Berita  Lumajang SURYA.co.id | LUMAJANG -  Hampir seminggu pelajar di Dusun Sumberlangsep, Desa Jugosari, Candipuro,  Lumajang , tidak bisa bersekolah.  Hal ini terjadi akibat dampak dari putusnya dam di Dusun tersebut. Menurut informasi yang berhasil dihimpun ada sekitar 42 pelajar tidak bisa sekolah, setelah dam tersebut terputus. Sebanyak 33 orang dari pelajar SDN Jugosari III, sedangkan 9 orang lainnya merupakan murid  SDN Jugosari I.  Pihak sekolah melarang para murid ke sekolah karena setelah dam tersebut terputus, sudah tidak ada lagi akses jalan lain. Sangat berisiko pada keselamatan para murid jika tetap ke sekolah. Sebab selain arus sungai cukup deras,  banjir lahar   Gunung Semeru  juga masih mengancam. Sementara untuk menggelar pembelajaran secara online kondisinya juga tidak memungkinkan. Sinyal internet di kawasan perbukitan itu sering tidak stabil. Hal ini lah yang membuat para guru akhirnya nekat mendatangi para siswa di wilayah terisolir. Mereka ingin memastikan meski para pelajar dalam kondisi serba terbatas namun tetap dapat mengikuti kegiatan belajar mengajar. Akan tetapi, perjuangan para guru untuk sampai berjumpa para murid dibutuhkan pengorbanan. Mereka harus melintasi tumpukan material pasir sisa erupsi  Gunung Semeru  lalu menyebrangi derasnya arus Sungai Regoyo.","Kamis, 6 Januari 2022 22:30",42 Pelajar di Candipuro Lumajang Tidak Bisa Sekolah Akibat Terisolasi Banjir Lahar Gunung Semeru
"SURYA.CO.ID, KOTA KEDIRI  -Badan Penanggulangan Bencana Daerah (BPBD) Kota Kediri bersama Dinas Lingkungan Hidup Kebersihan dan Pertamanan (DLHKP) Kota Kediri memetakan titik-titik yang harus secepatnya dilakukan pembersihan. Itu dilakukan menyusul penegasan dari Wali Kota Kediri, Abdullah Abu Bakar tentang pentingnya mitigasi bencana untuk mencegah terjadinya  banjir dan longsor di kawasan sungai . ""Kami berharap masyarakat ikut menjaga lingkungan dengan menggiatkan lagi kerja bakti dan jangan lagi buang sampah di sungai,"" ujar Abu Bakar, Kamis (6/1/2022). Sementara Kepala Pelaksana  BPBD Kota Kediri , Indun Munawaroh menjelaskan, pembersihan sungai penting dilakukan dari material sampah dan endapan lumpur. Kegiatan ini untuk mengantisipasi terjadinya genangan saat hujan deras tiba. Pemantauan dilakukan antara lain di Sungai Kedak di Kelurahan Pojok, Sungai Bayak di Kelurahan Gayam dan Sungai Kedak di Kelurahan Ngampel. Evaluasi yang dilakukan dari hasil pemantauan, ada material sampah yang harus dibersihkan termasuk endapan sedimen tanah di sungai. ""Di Sungai Bayak itu ada beberapa titik sedimen tanah. Kalau intensitasnya hujan tinggi, debit air tinggi dan meluap,"" jelas Indun. Pihaknya bersinergi dengan instansi lainnya untuk secepatnya melakukan pembersihan sungai, mengantisipasi genangan ketika curah hujan tinggi. ""Takutnya nanti bisa merusak kaki jembatan. Kalau hujan tinggi kelihatan kotor, jadi memang sebagai langkah antisipasi kita akan pembersihan,"" jelas Indun. Sementara Kepala DLHKP Kota Kediri, Mohamad Anang Kurniawan menjelaskan pihaknya siap bersinergi untuk pembersihan sungai di Kota Kediri, sebab kegiatan juga bentuk kepedulian kebersihan lingkungan. ""Kita dukung apapun kegiatan yang intinya untuk kepedulian kebersihan lingkungan,"" jelasnya.  ***","Kamis, 6 Januari 2022 22:33","Cegah Banjir dan Longsor di Kawasan Sungai, BPBD Kota Kediri Dorong Pembersihan dari Endapan"
"Kelemahan pertama, menurutnya, dari hasil pemeriksaan forensik. Adrianus menilai adanya langkah yang kurang tepat saat penanganan kasus. Adapun kelemahan kedua, menurutnya, dari olah TKP yang dinilainya jorok atau kurang disterilkan. Menurutnya, olah TKP tidak steril merupakan situasi yang sering terjadi. Terutama dikaitkan dengan kinerja satuan wilayah daerah (bukan kota) yang jarang menangani kasus besar. Hal ini kemudian, menurutnya, anggota kepolisian di satuan wilayah tersebut kurang terlatih. ""Alhasil ketika ada kasus besar ini semua orang ingin berkontribusi, ingin berbuat baik, tapi tadi berbuat baiknya ini malah mengacaukan, merusak TKP itu sendiri,” papar Adrianus Meliala dikutip dari KompasTV, Rabu (5/1/2022). Demikian, menurut Adrianus, karena TKP kurang steril, forensik kerap menemukan jejak yang tidak seharusnya ada di TKP. Dari sana ada hal-hal yang perlu diperhatikan justru menjadi tidak diperhatikan. Ia pun mencontohkan yang menjadi bukti TKP kurang steril, seperti rokok yang tertinggal. Oleh karena itu, menurutnya, jikalau ada rokok yang berasal dari petugas, menurutnya, penyidik pun disibukkan dengan hal yang tak diperhatikan tersebut. “Ketemu yang baru, ketemu yang baru tapi belum tentu alat bukti ya?” tanya Aiman. Hal tersebut pun disetujui kriminolog UI tersebut. Kemudian Adrianus menyinggung, seandainya kepolisian melakukan penyelidikan belum menguatkan alat bukti, maka ada kemungkinan dibantah.","Kamis, 6 Januari 2022 23:13","FAKTA SKETSA KASUS SUBANG, Diduga Sosok Bayaran yang Profesional hingga Tuduhan untuk Keluarga"
"Walaupun,  Mandra  masih muncul dalam film Si Doel versi layar lebar. Lantas bagaimana kabar  Mandra  kini? Rupanya,  Mandra  kini mencoba pekerjaan lain, namun masih terkait dunia hiburan. Kini,  Mandra  mulai merambah dunia youtuber. Dia memiliki channel Youtube bernama Baba  Mandra . Sampai kini, subcriber channel youtube  Mandra  mencapai 132 ribu. Channel ini juga tergolong aktif. Terbaru, channel ini mengunggah video bertajuk DPR menyapa yang tayang 2 Desember 2021. Video itu ditonton lebih dari 3 ribu kali. Selain itu,  Mandra  juga aktif di instagram yangki di akun @mandra_ys. Akun instagram  Mandra  ini punya follower 154 ribu lebih. Namun kebanyakan berisi promo youtubenya. Rumah Unik  Mandra  di Sukabumi Mandra identik dengan budaya Betawi lantaran telah lama tergabung dalam komintas lenong.","Kamis, 6 Januari 2022 23:35",Ingat Mandra Pemain Si Doel Anak Sekolahan? Sekarang Punya Profesi Kekinian hingga Kediaman Unik
"Berita  Blitar SURYA.co.id | BLITAR -  Capaian pendapatan  retribusi parkir  Dinas Perhubungan (Dishub) Kota  Blitar  pada 2021 melebihi target.  Target pendapatan  retribusi parkir  yang ditetapkan pada 2021 sebesar Rp 1,17 miliar.  Sedang realisasi pendapatan  retribusi parkir  mencapai Rp 1,2 miliar atau sekitar 102 persen.  ""Alhamdulillah, meski di masa pandemi, capaian pendapatan  retribusi parkir  pada 2021 melebihi target,"" kata Kepala Dishub Kota  Blitar , Juari, Kamis (6/1/2022).  Juari mengatakan ada beberapa faktor yang membuat capaian pendapatan  retribusi parkir  di Kota  Blitar  melebihi target pada 2021, salah satunya mobilitas masyarakat mulai meningkat seiring melandainya kasus Covid-19 di Kota  Blitar .  ""Karena kasus Covid-19 landai, aktivitas masyarakat mulai meningkat. Tapi kami mengimbau masyarakat tetap patuh prokes,"" ujarnya.  Untuk tarif  retribusi parkir , kata Juari tidak ada kenaikan.  Tarif  retribusi parkir  untuk sepeda motor tetap Rp 2.000, sedang tarif  retribusi parkir  mobil Rp 3.000. ""Kami juga terus melakukan pengawasan terhadap para juru parkir,"" katanya.  Selain itu, menurut Juari, capaian pendapatan retribusi uji kir juga melebihi target pada 2021. Dari target retribusi uji kir yang ditetapkan sebesar Rp 399 juta terealisasi sebesar Rp 443 juta atau mencapai 110 persen.  ""Capaian pendapatan retribusi uji kir juga melebihi target pada 2021,"" katanya.","Kamis, 6 Januari 2022 22:35","Capai Rp 1,2 Miliar, Pendapatan Retribusi Parkir Kota Blitar 2021 Lebihi Target"
"Ia menilai  Fuji  dan Gala sama-sama memerlukan satu sama lain. ""Kadang-kadang saya merasa kasihan juga, tapi rupanya dia memang suka sama anak kecil,"" kata  Faisal . ""Jadi istilahnya gayung bersambut, dia suka anak kecil, dan anak ini memerlukan dia."" Menurut  Faisal , peran baru tersebut memang bisa mengganggu kehidupan  Fuji . Namun karena keduanya bisa saling beradaptasi, ia pun tak melihat adanya masalah. ""Jadi kadang-kadang kalau saya berpikir, teman-temannya datang, mau pergi ke rumah temannya, atau kuliah kan terganggu juga,"" tutur  Faisal . ""Tapi karena cocok ya sudahlah enggak masalah."" ""Dia sendiri kadang mengorbankan pelajaran online-nya demi si Gala."" Nasib  Fuji  Berubah Nasib  Fuji  berubah drastis semenjak mengasuh  Gala Sky , anak mendiang Vanessa Angel dan Bibi Ardiansyah. Meski banyak yang memujinya, tapi adik Bibi Ardiansyah itu tentu tak luput juga dari nyinyiran. Fuji adalah salah satu orang yang sangat dekat  Gala Sky . Bahkan beberapa hari pasca kecelakaan maut tersebut, Gala Sky hanya mau menempel pada Fuji. Tak cuma mendapat perhatian dari netizen Indonesia,  Fuji  sekarang juga terlihat sering kumpul bersama deretan selebriti Tanah Air.","Kamis, 6 Januari 2022 23:27","Pengorbanan Fuji untuk Gala Sky Dapat Peringatan dari Faisal, Rela Lakukan Ini Demi Keponakan"
"Setelah saling menyeduh rindu, para  guru  ini kemudian sedikit memberi materi pelajaran kepada para murid. Mereka memang tidak bisa berlama-lama bertemu karena biasanya melewati pukul 9.00, kawasan puncak  Gunung Semeru  mendung. Jika terjadi hujan Sungai Regoyo terancam kembali diterjang  banjir lahar . Eri Eliyawati mengatakan, memang setelah dam di atas Sungai Regoyo terputus membuat banyak warga terisolir. Memang dam tersebut akses jalan satu-satunya penghubung antar dusun. Sedikitnya, kini sekitar 42 murid SD di Dusun Sumberlangsep kini tak bisa pergi ke sekolah. Hal yang lebih memprihatinkan pasca putus diterjang  banjir lahar , pihak sekolah tak bisa berbuat banyak. Sekolah daring mustahil dilakukan karena di kawasan perbukitan itu sinyal internet sering tidak stabil. Hal ini lah yang membuat para  guru  akhirnya nekat mendatangi para siswa di wilayah terisolir. ""Karena sudah mulai ditangani secara darurat akhirnya kami nekat mendatangi para murid,"" katanya. Untuk sementara waktu, memang pihak sekolah melarang para murid datang ke sekolah. Sebab selain arus sungai cukup deras,  banjir lahar   Gunung Semeru  juga masih sering mengancam. Sangat berisiko pada keselamatan para murid jika tetap nekat ke sekolah.  Entah sampai nasib para  guru  dan siswa seperti ini.","Kamis, 6 Januari 2022 23:04",Guru di Lumajang Terjang Material Erupsi Banjir Lahar Semeru Demi Tetap Mengajar 42 Murid Terisolir
"""Dia pemain yang cerdas dan selalu bisa tampil lebih baik. Kami sudah siap memainkan dua striker dari game ke game.""   Baca juga:  Jadwal Liga Italia, 4 Laga Ditunda, Termasuk Bologna - Inter Milan, Diumumkan 45 Menit Jelang Laga   Baca juga:  Liga Inggris, Manchester United Gawat, 17 Pemain Akan Eksodus, Lihat Daftarnya, Termasuk Cavani 4. Puji AS Roma dibawah asuhan Mourinho Pioli menyebut AS Roma musim ini berbeda dengan musim sebelumnya. Di bawah komando pelatih Jose Murinho, AS Roma kini menjadi tim yang kompak dan kuat. Morurinho telah bekerja dengan brilian dan menghadirkan atmosfir yang lebih baik di AS Roma.  Menghadapi AS Rom, kata Pioli, timnya harus bekerja lebih keras menutup setiap celah di lapangan, dan memanffatkan setiap peluang dalam serangan. ""Ini pertandingan penting, begitu juga dengan pertandinga-pertandingan yang akan datang. Kami harus memetik tiga poin"", katanya >>>>>>Link live streaming  AC Milan vs AS Roma","Kamis, 6 Januari 2022 22:36","Jadwal Liga Italia,  AC Milan vs AS Roma, Live Streaming Pukul 00.30, Fakta dan Optimisme Pioli"
