content,date,title
"Tidak sampai disitu saja, dari penuturan korban, dirinya disiram oleh pelaku menggunakan air cabe sebanyak empat kali bahkan dicekik menggunakan tali akibat mengantuk saat bekerja.""Jadi saat korban ini menyetrika, korban mengantuk dan hampir tertidur, namun pelaku menjerat leher korban menggunakan tali dan menarik korban ke atas sambil berkata, sudah habis belum ngantuknya,"" kata warga itu sembari memperagakan aksi pelaku.Melihat kondisi korban yang begitu mengenaskan, para warga pun berinisiatif untuk menyelamatkan korban saat majikannya sedang tidak di rumah.""Kami kasihan, takutnya ada apa-apa sama korban, setelah kami lihat kondisinya, kami laporkan kejadian ini ke Polres Bengkulu, agar korban mendapatkan perlindungan,"" ungkapnya.Korban telah dipulangkan oleh pihak Polres Bengkulu setelah meminta keterangan pada Senin (6/6/2022) kemarin.""Terakhir sore kemarin (6/6/2022) kami menjenguk korban di Mapolres Bengkulu, pas tadi siang (7/6/2022) kami mau mengantarkan makanan kepada korban, tapi pihak kepolisian bilang korban sudah di pulangkan,"" ujarnya.Gubernur Bengkulu, Rohidin Mersyah di sela-sela kegiatan menyempatkan menjamu YA (22) Asisten Rumah Tangga (ART) yang menjadi korban penganiayaan oknum polisi, Kamis malam (9/6/2022).Ditetapkan sebagai tersangkaTerkait kasus tersebut, Kapolres Bengkulu AKBP Andi Dady mengatakan pihaknya akan menyelesaikan kasus tersebut secara profesional.BA kemudian ditangkap pada Selasa (7/6/2022) malam pada pukul 21.00 WIBAKBP Andi Dady menegaskan, saat ini pihaknya telah melakukan visum terhadap korban penganiayaan yang dilakukan terduga pelaku.""Saat ini kita telah melakukan visum terhadap korban dan didapati memar setra bekas luka bakar.Lalu, ada indikasi pemukulan terhadap korban menggunakan tangan ataupun benda tumpul,"" ujar Andi, Rabu (8/6/2022).Selain itu, dikatakan Andi, saat ini korban tengah menjalani rawat jalan dan pendampingan sekaligus terapi psikologis.""Nantinya setelah kondisi korban membaik, tentu itu akan memperlancar kita dalam proses pemeriksaan lebih lanjut,"" ungkapnya.Setelah dilakukan gelar perkar, BA resmi ditetapkan sebagai tersangka pada Jumat (10/6/2022).","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |1|8|:|4|0","KEKEJAMAN Oknum Polisi Bengkulu, Punggung ART Disetrika, Siram Air Panas hingga Tak Mau Bayar Gaji"
"Karenanya Kalina sudah menganggap Sabrina seperti adiknya sendiri.""Kita enggak ada masalah, aku nganggep beliau seperti adik aku, kayak adik sama kakak aja,"" tutur Kalina.Di samping itu, Kalina mengatakan tidak pernah menyesal bercerai dengan Deddy Corbuzier.""Aku enggak pernah menyesal menceraikan bapaknya anak aku,"" kata Kalina.Selain itu, Kalina menanggapi tudingan warganet dirinya dianggap tidak peduli dengan anaknya.Diketahui Kalina memiliki satu orang putra dari pernikahannya dengan Deddy yaitu Azka Corbuzier.""Orang enggak ada yang tahu seorang ibu enggak ada lah yang enggak mikirin anak, mungkin karena dilihatnya bapaknya anak aku tinggal bareng-bareng sama anak aku,"" tutur Kalina.""Mereka enggak tahu bagaimana aku kangennya dengan Azka,"" sambungnya.Sementara itu, Kalina Oktarani membenarkan dirinya tidak diundang dalam pernikahan Deddy Corbuzier dan Sabrina Chairunnisa.Meski begitu Kalina mendoakan semoga pernikahan Deddy dan Sabrina langgeng.""Enggak diundang, kan doa ada di mana aja kan, aku mendoakan semoga mereka itu, SAMAWA ini pernikahan terkahir untuk papanya anak aku, dan ini pernikahan terkahir dan pertama untuk Sabrina juga,"" ujar Kalina.""Pokoknya aku mendoakan yang terbaik untuk mereka,"" lanjutnya.Kalina tak masalah dirinya tidak diundang di pernikahan Deddy Corbuzier.Menurut keterangan Kalina, Deddy tidak membicarakan soal pernikahan dengan dirinya.","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |1|8|:|0|5","Kalina Oktarani Beber Hubungan Sebenarnya dengan Sabrina Chairunnisa, Benarkah Menyesal Bercerai?"
"SURYA.CO.ID, SURABAYA - Covid-19 di Surabaya masih menyisakan puluhan kasus positif. Sekalipun demikian, kenaikannya cenderung sebanding dengan angka kesembuhan.Mengutip data lawan Covid-19 yang dikelola Dinas Kesehatan (Dinkes) Surabaya, Jumlah kasus Covid-19 hingga Jumat (10/6/2022) ini, masih mencapai 40 kasus. Turun 5 kasus, dibanding hari sebelumnya.Sedangkan angka sembuh untuk hari ini mencapai 21 kasus. Kemudian, angka meninggal akibat Covid-19 nihil.Dengan jumlah tersebut, Surabaya masih menjadi penyumbang kasus Covid-19 terbanyak di Jatim. Baik dari sisi kasus Covid-19 maupun angka kesembuhan.Pemkot Surabaya menjelaskan, masih adanya kasus Covid-19 di Kota Pahlawan dikarenakan pelaksanaan test yang masih terus dilakukan. Terutama, bagi pelaku perjalanan.""Kalau banyak pelaku perjalanan kemudian disyaratkan untuk tes, memang begitu (ada gejala kenaikan). Dari testing yang dilakukan, akhirnya kami tahu yang terinfeksi,"" kata Pelaksana Tugas (Plt) Kepala Badan Penanggulangan Bencana Daerah (BPBD) Kota Surabaya, Ridwan Mubarun kepada Surya.co.id pada Rabu (18/5/2022) lalu.Di Surabaya, persyaratan tes Covid-19 di antaranya diberikan kepada jemaah yang hendak menunaikan Ibadah Haji. Apabila jemaah tersebut ternyata positif maka akan menjalani karantina terlebih dahulu hingga dinyatakan negatif.""Saat hendak naik Haji, memang harus ada tes. Nah, mereka yang tesnya positif ini tanpa gejala namun harus menjalani karantina terlebih dahulu,"" katanya.Ridwan memastikan, bahwa kasus Covid-19 di Surabaya masih cukup terkendali. Selain terlihat dari kenaikan kasus yang kurang dari 5 kasus perhari, juga tak adanya pasien di rumah sakit.Memang, kasus kematian akibat Covid-19 di Surabaya selama dua pekan terakhir nihil. Selain itu, keterisian bed di rumah sakit atau Bed Occupation Rate (BOR) baru sekitar 1 persen. Sehingga, Surabaya masih berstatus PPKM level 1.""Selain kasus positif, tolok ukurnya tentu pada ketersediaan bed di RS dan angka kematian. Selama masih terkendali, masyarakat tak perlu risau,"" jelasnya.Apalagi, Surabaya juga baru saja menggelar berbagai acara dengan mendatangkan massa cukup banyak. Di antaranya, rangkaian Hari Jadi Kota Surabaya (HJKS) ke-729 pada akhir Mei lalu. Saat itu, ada berbagai Festival dan Parade yang digelar cukup meriah.""Selama gelaran, tak ada gejala kenaikan cukup signifikan. Padahal, saat itu juga ada pernyataan dari pemerintah pusat yang memperbolehkan buka masker,"" tuturnya.Sekalipun demikian, pihaknya akan tetap memantau potensi kenaikan kasus tersebut.","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |1|7|:|1|6","Covid-19 di Surabaya Sumbang Kasus Tertinggi di Jatim, Tapi RS Kosong dan Angka Kematian Nihil"
"SURYA.CO.ID, SURABAYA - Polda Jatim mengungkap sumber pendanaan kelompok Khilafatul Muslimin Surabaya Raya, yang pimpinannya ditetapkan sebagai tersangka gara-gara menggerakkan massa untuk konvoi syiar khilafah bermotor di jalanan Surabaya beberapa waktu lalu. Direktur Ditreskrimum Polda Jatim, Kombes Pol Totok Suharyanto mengungkapkan, kelompok tersebut selama ini mengandalkan iuran yang dilakukan oleh para anggotanya sendiri. Dan hingga saat ini, penyidik belum mendapatkan bukti yang mengarah adanya aliran dana yang dikucurkan oleh struktur pusat kelompok tersebut yang berlokasi di Lampung. ""Kalau sementara dari barang bukti itu masih iuran yang sifatnya oleh anggota, dan saat ini masih ada proses pendalaman apakah ada dana dari luar atau tidak,"" ujar mantan Kapolres Trenggalek itu, di Mapolda Jatim, Jumat (10/6/2022). Dalam aksi konvoi syiar Khilafah yang dilakukan oleh kelompok tersebut secara bermotor di sejumlah jalanan Surabaya hingga Sidoarjo pada Minggu (29/5/2022) silam, diketahui melibatkan 35 orang anggota. Namun, berdasarkan catatan penyidik. Terdapat 42 orang anggota kelompok yang terdaftar dalam struktur keorganisasian penggerak kelompok tersebut. Kombes Pol Totok mengungkapkan, kelompok tersebut pernah melakukan konvoi syiar bermotor pada tiga bulan lalu. Namun, mereka benar-benar melakukan aksi konvoi secara serentak sesuai instruksi pimpinan Khilafatul Muslimin Pusat di Lampung, yakni pada Minggu (29/5/2022). ""Sebelumnya ada 3 bulan (juga ada). Tapi yang viral tanggal 29 Mei. Kalau kita bicara pembuktian, mereka melakukan syiar paham khilafah dengan mendirikan negara khilafah,"" pungkas mantan Kanit Jatanras Satreskrim Polrestro Jakarta Barat itu. Selama kurun waktu sepekan ini, sejumlah 42 orang anggota kelompok tersebut, telah menjalani pemeriksaan oleh Subdit I Keamanan Negara (Kamneg) Ditreskrimum Polda Jatim di Mapolda Jatim,secara maraton. Bahkan di sela berlangsungnya proses pemeriksaan terhadap beberapa orang anggota kelompok mereka, penyidik dan jajaran sempat melakukan penggeledahan hingga penyitaan di tempat anggota kelompok tersebut berkumpul yakni di Jalan Gadel Madya IA-2, Tandes, Kota Surabaya. Penggeledahan tersebut dilakukan pada Rabu (8/6/2022), dimulai sekitar pukul 14.30 WIB, hingga selesai pada pukul 17.00 WIB. Berdasarkan pengamatan SURYA.CO.ID, sekitar tiga jam melakukan penggeledahan di sana, petugas dari Subdit I Kamneg Ditreskrimum Polda Jatim berhasil menyita 15 item barang.Sepanjang proses penggeledahan tersebut, anggota berhasil menyita berbagai macam atribut yang identik dengan keberadaan kelompok tersebut. ","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |1|7|:|2|9",Polisi Ungkap Sumber Pendanaan Kelompok Khilafatul Muslimin Surabaya Raya
"SURYA.CO.ID - Meski usia Ameena belum genap setahun, namun anak Atta Halilintar dan Aurel Hermansyah ini rupanya sudah menjahili orang tuanya. Seperti terekam dalam video terbaru di Youtube AH, Kamis (9/6/2022), kala itu kediaman Atta Halilintar dan Aurel akan kedatangan tamu.Atta Halilintar pun menghampiri Ameena yang masih berada di atas kasur. Atta Halilintar kemudian mendapati pipi Ameena berdarah. Rupanya, itu disebabkan oleh kebiasaan Ameena menggaruk pipi menggunakan kuku. ""Tuh kan, berdarah lagi. Iya kan, berdarah lagi, kan? Kenapa?"" tanya Atta pada Ameena.""Jangan cakar pipi lagi ya. Oke?"" pesan Atta.Saat dinasihati sang ayah, Ameena justru tersenyum lebar.Tak lama kemudian, saat Atta asyik mengajak Ameena berbincang, Aurel Hermansyah menghampiri.Aurel berkata bahwa ekspresi Ameena seolah mengerti jika diberi nasihat.""Eh, ketawa,"" katanya.Namun, Aurel menangkap ekspresi Ameena yang mendadak berubah ketika memandangi wajah Atta. ""Ye, malah ngeledek bapaknya,"" timpal Aurel yang tiba-tiba menghampiri Atta dan Ameena di kasur. Badan Ameena Merah-merahSebelumnya, Atta Halilintar merekam kejadian tak menyenangkan ketika Ameena pertama kali tiba di Pulau Dewata, Bali.","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |1|8|:|0|1","Ekspresi Ameena Hanna saat Dinasihati Atta Halilintar Disorot, Aurel Hermansyah: Malah Ngeledek"
"Lihat videonya di siniUnggahan Ridwan KamilRidwan Kamil dan istrinya Atalia Praratya kompak mengucap syukur setelah kabar Emmeril Kahn Mumtadz (Eril) ditemukan.Ridwan Kami juga mengucap terima kasih pada pemerintah Bern, Swiss yang bekerja keras mencari Eril yang tersert arus Sungai Aare pada 26 Mei 2022.Setelah 14 hari, jenazah Eril ditemukan. Kejaksaan Negeri Bern dan pihak keluarga Gunernur Jawa Barat yang ada di Bern, Swiss mengurus kepulangan Eril sampai ke Tanah Air.Rencananya Eril akan dimakamkan di Indonesia pada Senin depan. Berikut unggahan Ridwan Kamil dan istri.""Allahu Akbar!Alhamdulillah Ya Allah SWT, Engkau Telah Mengabulkan permohonan kami.Jenazah Ananda Emmeril Kahn Mumtadz sudah ditemukan.Jenazah Eril Insya Allah akan kembali ke tanah air di hari Minggu dan dimakamkan di Hari Senin.Terima Kasih kepada KBRI Swiss dan Kepolisian/Pemerintah Kota Bern atas kerja kerasnya.Jazakallah kepada semua pihak yang turut membantu dalam pencarian dan kepada yang ikhlas mendoakan Eril, semoga Allah SWT membalas berlipat kebaikan dan keikhlasan anda semua.Sungguh Tuhanku, kami tenang sekarang. Engkau sungguh Maha Pengasih, Maha Penyayang dan Maha Pengabul doa kami,"" tulis Ridwan Kamil.""Alhamdulillah Allahu Akbar!DNA sudah dinyatakan sama dengan saya....Innalillahi wainna ilaihi rojiun,"" tulis Atalia Praratya.>>>Ikuti Berita Lainnya di News Google SURYA.co.id","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |1|6|:|4|6","Janji Nabila Ishma Kekasih Anak Ridwan Kamil setelah Jenazah Eril Ditemukan, Ada 2 Hal"
"Hal itu disebut oleh MR yang sempat mencari keberadaan MAH di kantornya.""Di kantornya tidak ada saya akhirnya ke Apartemen untuk cari tahu,"" ujarnya.Disana, MR sempat dihalangi oleh staff dari MAH dengan dalih bosnya sedang tidak ada di tempat.Namun, MR curiga karena melihat sepatu suami sirinya itu ada di lokasi.Kasus pilot dan pramugari digerebek istri sahSebelumnya, kasus dugaan perselingkuhan yang tak kalah menggemparkan adalah penggerebekan terhadap pilot dan pramugari sedang sekamar di sebuah hotel di kawasan Jalan Raya Darmo, Surabaya.Kasus tersebut sempat heboh dan viral di media sosial.Diduga, mereka memiliki hubungan asmara.Kisahnya ramai karena sang pilot telah memiliki istri sah.Pasangan pilot dan pramugari sebuah maskapai penerbangan tersebut terciduk berduaan di sebuah hotel di kawasan Darmo, Surabaya, Jawa Timur.Keduanya dipergoki langsung oleh istri sah beserta anggota keluarga yang lain.Kasus ini pun ditangani oleh Polrestabes Surabaya.Mengutip berita yang telah tayang di SURYA.co.id pada Kamis (19/5/2022), Kapolrestabes Surabaya Kombes Pol Akhmad Yusep Gunawan membenarkan pengaduan seorang perempuan istri sah dari oknum pilot yang diduga berselingkuh dan berzina dengan pramugari.Ibu rumah tangga itu, mengajak keluarganya untuk menggerebek suaminya di dalam kamar hotel pada Kamis (19/5/2022), pukul 01.00 WIB dini hari.","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |1|7|:|1|2",SIAPA Anggota DPRD Surabaya dan Selingkuhan Digerebek Istri Muda? Sebelumnya Pilot dan Pramugari
"Selain itu, polisi masih memeriksa dugaan keterlibatan isteri BA dalam melakukan tindak kekerasan pada YA.Penahanan tersangka BA diserahkan ke mapolres Bengkulu untuk menjalani pemeriksaan pidan umum.BA sebagai tersangka perkara kekerasan dalam rumah tangga, dikenakan pasal 44 ayat (2) UU Nomor 23 Tahun 2004 tentang PKDRT Jo pasal 64 KUHP, dengan ancaman 10 tahun penjara.Gubernur Bengkulu Rohidin Mersyah mengajak YA (22), asisten rumah tangga (ART) korban penganiayaan oknum polisi, untuk makan malam bersama, Kamis (9/6/2022) malam.Dalam kesempatan itu, Rohidin menjanjikan perlindungan dan pemulihan untuk YA.""Saya pastikan bahwa negara akan hadir untuk memberikan perlindungan dan juga recovery. Sementara untuk proses hukum (dugaan tindakan kekerasan) kita meminta pihak keluarga untuk memercayakan kepada pihak berwajib, kepolisian,"" kata Rohidin selepas makan malam bersama di salah satu restoran Kota Bengkulu, Kamis.Kepada YA yang mengalami berbagai luka di tubuhnya itu, Rohidin juga memberikan santunan sejumlah uang. Selain itu, Rohidin menawarkan YA untuk ikut program keterampilan kerja dan wirausaha.Saat ini kasus dugaan penganiayaan yang dialami YA tengah ditangani polisi. Sedangkan YA dalam proses hukum didampingi LBH, NGO, serta Dinas Perlindungan Perempuan Bengkulu.Sebelumnya diberitakan, YA melaporkan majikannya yang merupakan oknum polisi berinisial BE ke Kepolisian Resor (Polres) Bengkulu.ART ini mengaku sudah enam bulan tidak digaji BE yang tinggal di Kelurahan Sumur Dewa, Kota Bengkulu. Dia juga mengalami beberapa kali penganiayaan selama bekerja.Saat ini, BA sudah ditetapkan sebagai tersangka dan ditahan di Markas Kepolisian Daerah Bengkulu.Update berita lainnya di Google News SURYA.co.idArtikel ini telah tayang di SerambiNews.com dengan judul Oknum Polisi Tega Aniaya ART, Korban Disetrika hingga Disiram Air Cabai yang Panas","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |1|8|:|4|0","KEKEJAMAN Oknum Polisi Bengkulu, Punggung ART Disetrika, Siram Air Panas hingga Tak Mau Bayar Gaji"
"""Aku enggak masalah sama sekali, "" ujar Kalina.""Enggak (bicara pernikahan), aku dengar dari selentingan dari orang-orang buat aku ya udah itu urusan mereka bukan urusan aku lagi,"" sambungnya.Kalina merasa bahagia dengan pernikahan Deddy Corbuzier dan Sabrina.""Kalau misalkan papanya anak aku dengan istrinya sekarang buat aku ya, aku bahagia,"" tutur Kalina.Lebih lanjut Kalina menuturkan enggan membahas cerita masa lalunya.Menurut Kalina masa lalunya sudah tutup buku.Namun demikian, Kalina mau membahas masa lalu untuk kepentingan anaknya.Diketahui Kalina memiliki satu orang putra dari pernikahanya dengan Deddy yaitu Azka Corbuzier.""Kalau masa lalu buat aku ya udah, aku punya masa lalu dengan papanya anak aku dan buat aku udah tutup buku,"" ujar Kalina.""Aku enggak pernah mau membahas masa lalu, kecuali untuk bahasan anak aku,"" sambungnya.Total Mahar Deddy CorbuzierMelansir Tribun Wow, terungkap besaran mahar yang diberikan Deddy Corbuzier untuk sang istri. Pesulap yang dulu identik dengan pakaian serbahitam itu memberi mahar sebesar 2022 Dollar Singapura atau setara dengan Rp 21.207.449.Tak hanya uang tunai, Deddy Corbuzier juga memberikan mas kawin berupa 66 gram emas.Pemilihan mas kawin tersebut sesuai dengan tanggal pernikahan Deddy Corbuzier dan Sabrina Chairunnisa yaitu (6/6/2022).","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |1|8|:|0|5","Kalina Oktarani Beber Hubungan Sebenarnya dengan Sabrina Chairunnisa, Benarkah Menyesal Bercerai?"
"Selepas itu, ibu tersebut melaporkan kejadian yang dialaminya ke Sentra Pelayanan Kepolisian Terpadu (SPKT) Polrestabes Surabaya sambil membawa suami dan perempuan yang ada di dalam kamar hotel.""Digrebek oleh pelapor bersama keluarga. Setelah itu dibawa ke Mapolrestabes Surabaya dan diadukan ke SPKT,"" kata Yusep, Kamis (19/5/2022).Hasil Lab Tidak Menunjukkan Bukti PerzinaanPasca dilaporkan oleh istri sah, pilot dan pramugari yang diduga berselingkuh tersebut menjalani pemeriksaan.Kasat Reskrim Polrestabes Surabaya, AKBP Mirzal Maulana menyebut, pasangan diduga selingkuh dan dilaporkan atas kasus perzinahan itu masih berstatus sebagai saksi.Mirzal menyebut pihaknya belum mendapatkan bukti kuat terkait adanya perzinahan di antara keduanya, meski sempat digerebek istri sah di hotel.Justru, hasil laboratorium menunjukkan tidak adanya bukti perzinahan.""Karena hasil gelar perkara kemarin masih seputar dugaan perzinahan, tapi hasil pemeriksaan dan hasil lab tidak terbukti adanya perzinahan. Ini yang masih kita dalami,"" kata Mirzal kepada wartawan.Sementara itu, Kapolrestabes Surabaya Kombes Pol Akhmad Yusep Gunawan memastikan saat ini Satreskrim Polrestabes Surabaya masih melakukan gelar perkara kasus itu.""Masih dilakukan gelar perkara untuk mengetahui detail kasusnya,"" sebut Yusep, Jumat (20/5/2022).Kanit PPA Satreskrim Polrestabes Surabaya, AKP Wardi Waluyo menyebut jika kasus itu masih dalam tahap penyelidikan.""Masih kami lalukan penyelidikan,"" kata Wardi saat dikonfirmasi.Ia juga belum menyebut rinci apakah terduga pelaku perselingkuhan itu diamankan di Mapolrestabes Surabaya atau tidak.Panggil saksi ahliSetelah mendengarkan keterangan saksi ahli pidana pertama terkait perkara oknum Pilot Lion Air dan pramugari yang digerebek istri sahnya di salah satu hotel kawasan Surabaya Pusat, polisi bakal kembali panggil saksi ahli pidana yang lain.Kasat Reskrim Polrestabes Surabaya, AKBP Mirzal Maulana menyebut, perlunya mendengarkan kesaksian lebih dari satu saksi ahli terkait keahliannya untuk dapat menemukan hasil yang objektif.""Tentu setelah kemarin kami mendengarkan kesaksian ahli pidana, agenda selanjutnya akan ada gelar lagi untuk mendengarkan saksi ahli pidana lain. Kesaksian ahli itu nantinya yang dapat memberikan penyidik gambaran objektif,"" kata Mirzal, Selasa (7/6/2022).Mirzal menyebut,hasil pemeriksaan laboratoriun forensik tidak membuktikan adanya perzinahan antara oknum pilot dan pramugari tersebut meski ditemukan bersama di sebuah kamar hotel.""Pemeriksaan lab tidak ada perbuatan itu (zinah), tidak ada bekas luka, maka kami coba lakukan pemeriksaan terhadap ahli. Nantinya akan ada referensi yurisprudensi terkait adanya kasus perzinahan, akan kami lakukan pemanggilan terhadap ahli yang lain. Dengan keahlian yang dimiliki, ahli pidana juga untuk pembanding. Keterangan sesuai keahliannya ini menambah alat bukti penyelidikan kami,"" terangnya.Sementara, kepada dua terlapor yang diperiksa, keduanya juga kompak menyebut tidak melakukan perbuatan zinah meski berada dalam kamar hotel.Update berita lainnya di Google News SURYA.co.id","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |1|7|:|1|2",SIAPA Anggota DPRD Surabaya dan Selingkuhan Digerebek Istri Muda? Sebelumnya Pilot dan Pramugari
